eff_distance_m,time_diff_s,same_type,causally_linked,both_person_type,both_at_home,any_unknown_anchor,same_user,min_user_ratio,sum_gps_error,label,source
3211.6,1434948.0,1,0,0,0,0,0,0.753,70.3,0,عضوي سالب
4503.2,22574574.0,0,1,0,0,1,0,0.82,52.1,0,عضوي سالب
2.3,96.0,1,0,0,0,1,0,0.685,80.9,1,عضوي موجب
34.5,269.0,1,0,0,0,1,0,0.689,62.6,1,عضوي موجب
921.0,6286010.0,1,0,0,0,0,0,0.608,59.9,0,عضوي سالب
15.0,134.0,1,0,0,0,0,0,0.577,72.6,1,عضوي موجب
335.9,28.0,1,0,0,0,0,0,0.785,41.6,0,حريقان متجاوران
4740.6,289319.0,0,1,0,1,0,0,0.59,70.2,0,عضوي سالب
43.6,186.0,1,0,0,0,0,0,0.8,70.0,1,عضوي موجب
44.2,237.0,1,0,0,0,0,0,0.73,44.2,1,مشاهدون بعيدون
39.0,94.0,0,1,0,0,0,0,0.723,30.1,1,انفجار مركب
78.0,42.0,1,0,0,0,1,0,0.641,59.4,1,عضوي موجب
80.9,29.0,1,0,0,0,0,0,0.514,31.9,1,عضوي موجب
68.1,216.0,1,0,0,0,0,0,0.807,36.4,1,عضوي موجب
2499.4,19015727.0,1,0,1,0,0,0,0.87,47.4,0,عضوي سالب
8674.1,3214987.0,0,1,0,0,0,0,0.794,14.7,0,عضوي سالب
1.3,50.0,1,0,1,0,0,0,0.87,40.8,1,عضوي موجب
10881.2,837920.0,0,1,0,0,0,0,0.688,58.3,0,عضوي سالب
45.8,96.0,1,0,0,0,0,0,0.853,96.7,1,عضوي موجب
5956.1,4666394.0,1,0,0,0,0,0,0.676,50.6,0,عضوي سالب
3104.9,1900381.0,0,1,0,0,0,0,0.923,41.3,0,عضوي سالب
52.7,159.0,1,0,0,0,0,0,0.582,70.9,1,عضوي موجب
69.4,59.0,1,0,0,0,1,0,0.735,21.7,1,مشاهدون بعيدون
20.7,44.0,1,0,0,0,0,0,0.635,60.0,1,عضوي موجب
0.0,184.0,1,0,0,0,0,0,0.855,44.7,1,نفس المكان بفاصل زمني
24.9,137.0,1,0,0,0,0,0,0.809,91.8,1,عضوي موجب
55.8,314.0,1,0,0,0,1,0,0.724,43.5,1,عضوي موجب
408.4,330.0,1,0,0,0,0,0,0.63,87.9,1,تشتت واسع
0.0,169.0,1,0,0,0,0,0,0.812,52.5,1,عضوي موجب
1.6,79.0,1,0,0,0,0,0,0.861,81.8,1,عضوي موجب
5028.2,7036067.0,0,0,0,0,1,0,0.772,39.0,0,عضوي سالب
0.0,33.0,1,0,0,0,0,1,0.83,58.6,1,عضوي موجب
83.6,307.0,1,0,0,0,0,0,0.719,49.1,1,عضوي موجب
3381.1,14242269.0,0,1,0,0,0,0,0.896,77.3,0,عضوي سالب
2638.1,13492974.0,1,0,0,0,0,0,0.577,67.6,0,عضوي سالب
8183.9,15447858.0,0,0,0,0,0,0,0.577,80.8,0,عضوي سالب
0.0,31.0,1,0,0,0,0,0,0.66,27.8,1,نفس المكان بفاصل زمني
0.0,120.0,1,0,0,0,0,0,0.76,88.9,1,عضوي موجب
0.0,1402.1,1,0,0,0,0,0,0.86,20.4,0,نفس المكان بفاصل زمني
4806.9,16520397.0,1,0,0,0,1,0,0.732,41.2,0,عضوي سالب
0.0,155.0,1,0,0,0,0,0,0.657,31.0,1,نفس المكان بفاصل زمني
211.0,239.0,1,0,0,0,1,0,0.839,21.4,1,مشاهدون بعيدون
0.0,612.0,1,0,0,0,0,0,0.687,47.6,1,مبلغ متأخر
89.1,291.0,1,0,0,0,0,0,0.494,52.6,1,عضوي موجب
2.1,141.0,1,0,0,0,0,0,0.698,64.3,1,عضوي موجب
0.0,103.0,1,0,0,1,0,1,0.868,68.4,1,عضوي موجب
4703.2,16053043.0,0,0,0,0,0,0,0.677,65.3,0,عضوي سالب
0.0,344.0,1,0,0,0,0,0,0.55,79.6,1,عضوي موجب
51.7,29.0,1,0,0,0,1,0,0.664,44.8,1,عضوي موجب
2914.1,5952569.0,0,1,0,0,0,0,0.841,61.8,0,عضوي سالب
65.3,7.0,1,0,0,0,1,0,0.894,65.6,1,عضوي موجب
181.3,95.0,1,0,0,0,0,0,0.774,81.3,1,تشتت واسع
0.0,419.0,1,0,1,0,0,0,0.685,97.5,1,عضوي موجب
0.0,29.0,1,0,0,0,0,0,0.836,63.4,1,عضوي موجب
9357.0,6334675.0,0,1,0,0,1,0,0.703,60.9,0,عضوي مع كاذب
0.0,25.0,1,0,0,0,0,0,0.788,72.5,1,عضوي موجب
55.2,283.0,1,0,0,0,0,0,0.923,49.3,1,عضوي موجب
91.7,423.0,1,0,0,0,0,0,0.914,20.2,1,عضوي موجب
49.5,42.0,1,0,0,0,0,0,0.514,35.3,1,عضوي موجب
6.6,184.0,1,0,1,0,1,0,0.804,42.7,1,عضوي موجب
481.0,137.0,1,0,0,0,0,0,0.885,55.0,0,حريقان متجاوران
27.6,137.0,1,0,0,0,0,0,0.585,50.8,1,عضوي موجب
5726.5,22230987.0,1,0,1,0,1,0,0.489,57.8,0,عضوي سالب
50.6,448.0,1,0,0,0,0,0,0.827,36.9,1,عضوي موجب
0.0,2010.2,1,0,0,0,0,0,0.638,43.5,0,نفس المكان بفاصل زمني
41.4,16.0,1,0,1,1,0,0,0.619,76.3,1,عضوي موجب
295.3,83.0,1,0,0,0,0,0,0.822,69.6,1,تشتت واسع
99.3,198.0,1,0,0,0,0,0,0.806,30.5,1,عضوي موجب
0.0,99.0,1,0,0,0,0,0,0.639,43.2,1,كاذب انتهازي
28.5,69.0,1,0,0,1,0,0,0.637,26.9,1,عضوي موجب
333.6,50.0,1,0,0,0,0,0,0.755,39.5,1,مشاهدون بعيدون
20.7,162.0,1,0,0,0,0,0,0.821,58.7,1,عضوي موجب
0.0,871.7,1,0,0,0,0,0,0.739,34.2,0,نفس المكان بفاصل زمني
6114.9,6446675.0,0,1,0,0,0,0,0.737,59.8,0,عضوي سالب
10.8,42.0,1,0,0,0,0,0,0.8,40.7,1,انفجار مركب
0.0,30.0,1,0,0,0,1,0,0.804,55.9,1,عضوي موجب
809.6,12827710.0,0,1,0,0,0,0,0.619,71.0,0,عضوي سالب
53.5,12.0,1,0,0,0,0,0,0.874,55.5,1,عضوي موجب
8.8,16.0,1,0,0,0,0,0,0.661,22.0,1,عضوي موجب
0.0,51.0,1,0,0,0,0,0,0.824,55.1,1,عضوي موجب
36.4,304.0,0,1,0,0,0,0,0.812,23.2,1,انفجار مركب
4.6,199.0,1,0,0,1,0,0,0.746,55.7,1,حريق+طبي مستقلان
0.0,503.0,1,0,0,0,0,0,0.855,87.4,1,عضوي موجب
3260.6,3051513.0,1,0,1,0,0,0,0.932,79.3,0,عضوي سالب
0.0,48.0,1,0,0,0,0,0,0.697,50.0,1,عضوي موجب
3659.1,12705602.0,0,1,0,0,0,0,0.534,63.4,0,عضوي سالب
146.0,13508969.0,0,1,0,0,0,0,0.88,82.3,0,عضوي سالب
7773.2,10989430.0,1,0,1,0,0,0,0.47,53.8,0,عضوي سالب
91.6,148.0,1,0,0,0,0,0,0.783,55.5,1,عضوي موجب
6021.0,9558160.0,0,0,0,0,0,0,0.762,66.4,0,عضوي سالب
0.0,179.0,1,0,0,0,1,0,0.664,70.0,1,عضوي موجب
1342.9,16407462.0,0,1,0,0,0,0,0.461,48.9,0,عضوي سالب
51.2,64.0,1,0,1,1,0,0,0.88,43.4,1,عضوي موجب
0.0,250.0,1,0,0,0,0,0,0.621,35.6,1,حريق+طبي مستقلان
5986.9,6754850.0,0,0,0,0,0,0,0.772,66.6,0,عضوي سالب
192.2,28.0,0,1,0,1,0,0,0.607,36.6,0,حريق+طبي مستقلان
237.8,59.0,0,1,0,0,0,0,0.632,42.2,0,حريق+طبي مستقلان
85.4,265.0,1,0,0,0,0,0,0.494,36.6,1,عضوي موجب
19.3,273.0,1,0,0,0,1,0,0.659,74.4,1,عضوي موجب
0.0,307.0,1,0,0,0,0,0,0.688,52.7,1,عضوي موجب
62.0,421.0,1,0,0,0,0,0,0.787,44.8,1,عضوي موجب
0.0,32.0,1,0,1,0,0,0,0.525,38.1,1,عضوي موجب
0.0,431.0,1,0,1,1,0,0,0.619,68.1,1,عضوي موجب
0.0,105.0,1,0,0,0,1,1,0.894,96.6,1,عضوي موجب
8208.2,9246447.0,0,0,0,0,0,0,0.742,36.6,0,عضوي سالب
82.7,312.0,1,0,0,0,0,0,0.514,27.2,1,عضوي موجب
4601.4,4307676.0,0,1,0,0,0,0,0.707,47.5,0,عضوي سالب
0.0,198.0,1,0,0,0,0,0,0.783,65.9,1,عضوي موجب
52.8,102.0,1,0,0,0,0,0,0.804,20.1,1,عضوي موجب
0.0,157.0,1,0,1,0,0,0,0.679,30.2,1,انفجار مركب
69.9,210.0,1,0,0,0,0,0,0.661,91.0,1,تشتت واسع
209.6,148.0,1,0,0,0,0,0,0.723,76.6,1,تشتت واسع
0.0,91.0,1,0,1,0,0,0,0.409,55.7,1,عضوي موجب
0.0,3.0,1,0,1,1,0,0,0.674,51.4,0,جيران طبيون
7358.9,38781.0,0,1,0,0,0,0,0.421,52.4,0,عضوي سالب
2805.0,8556393.0,1,0,0,0,1,0,0.59,43.2,0,عضوي سالب
6.6,40.0,1,0,0,0,0,0,0.631,47.5,1,حريق+طبي مستقلان
12909.1,11233008.0,0,0,0,0,0,0,0.838,45.9,0,عضوي سالب
0.0,239.0,1,0,0,0,0,0,0.626,62.7,1,عضوي موجب
80.8,357.0,1,0,0,0,0,0,0.461,54.7,1,عضوي موجب
1374.8,29577499.0,1,0,0,0,1,0,0.833,17.5,0,عضوي سالب
2990.3,3152629.0,0,1,0,0,1,0,0.131,51.4,0,عضوي مع كاذب
0.0,48.0,1,0,0,0,0,0,0.807,49.8,1,عضوي موجب
4491.0,4662237.0,1,0,0,0,0,0,0.921,71.7,0,عضوي سالب
0.0,857.8,1,0,0,0,0,0,0.661,51.9,1,مبلغ متأخر
84.9,31.0,1,0,0,0,0,0,0.745,47.6,1,عضوي موجب
0.0,1052.4,1,0,0,0,0,0,0.66,37.8,0,نفس المكان بفاصل زمني
6456.2,8951096.0,0,0,0,0,1,0,0.829,62.8,0,عضوي سالب
0.0,81.0,1,0,0,0,1,0,0.72,54.0,1,عضوي موجب
0.0,164.0,1,0,0,1,0,0,0.497,73.3,1,عضوي موجب
188.5,12506656.0,0,1,0,0,1,0,0.942,50.9,0,عضوي سالب
0.0,58.0,1,0,0,0,0,0,0.697,56.0,1,عضوي موجب
345.3,260.0,1,0,0,0,0,0,0.717,78.0,1,تشتت واسع
1127.8,1761064.0,0,1,0,0,0,0,0.498,54.9,0,عضوي سالب
7049.1,10016025.0,0,1,0,0,0,0,0.278,33.2,0,عضوي مع كاذب
63.2,68.0,1,0,0,1,0,0,0.693,33.5,1,عضوي موجب
24.9,156.0,1,0,0,0,0,0,0.762,73.2,1,عضوي موجب
0.0,97.0,1,0,0,0,1,0,0.692,77.5,1,عضوي موجب
70.9,43.0,1,0,0,0,0,0,0.769,93.6,1,تشتت واسع
33.3,372.0,1,0,0,0,0,0,0.804,60.0,1,عضوي موجب
78.6,64.0,1,0,0,0,0,0,0.724,61.3,1,عضوي موجب
3.4,5.0,1,0,0,0,1,0,0.458,20.7,1,عضوي موجب
5433.5,306138.0,0,1,0,0,1,0,0.732,63.0,0,عضوي سالب
0.0,93.0,1,0,0,0,1,0,0.312,52.6,0,كاذب انتهازي
82.3,80.0,1,0,0,0,0,0,0.532,67.1,1,عضوي موجب
0.0,345.0,1,0,0,0,0,0,0.824,55.1,1,عضوي موجب
0.0,154.0,1,0,0,0,0,0,0.824,58.8,1,عضوي موجب
133.2,303.0,1,0,0,0,0,0,0.901,16.5,1,عضوي موجب
6945.0,22065460.0,0,0,0,0,0,0,0.679,39.7,0,عضوي سالب
6058.9,3411133.0,0,1,0,0,0,0,0.179,79.4,0,عضوي مع كاذب
42.1,38.0,1,0,0,0,0,0,0.755,74.7,1,عضوي موجب
73.7,65.0,1,0,0,0,0,0,0.743,73.9,1,تشتت واسع
0.0,232.0,1,0,0,0,0,0,0.644,54.4,1,انفجار مركب
0.0,47.0,1,0,0,0,0,0,0.637,40.4,1,نفس المكان بفاصل زمني
0.3,88.0,1,0,0,0,1,0,0.664,72.0,1,عضوي موجب
437.2,129.0,1,0,0,0,0,0,0.736,90.0,1,تشتت واسع
42.1,116.0,0,1,0,0,0,0,0.72,29.5,1,انفجار مركب
117.8,181.0,1,0,0,0,0,0,0.643,29.9,1,عضوي موجب
0.0,348.0,1,0,0,0,1,0,0.758,55.3,1,عضوي موجب
125.9,99.0,1,0,0,0,0,0,0.679,73.8,1,تشتت واسع
0.0,288.0,1,0,1,0,0,0,0.593,95.1,1,عضوي موجب
3531.7,19333450.0,0,1,0,0,0,0,0.498,29.0,0,عضوي سالب
496.8,66.0,1,0,0,0,0,0,0.85,34.4,0,حريقان متجاوران
224.4,100.0,1,0,0,0,0,0,0.616,72.2,1,تشتت واسع
0.0,140.0,1,0,1,1,0,0,0.827,57.2,1,عضوي موجب
6456.0,1698988.0,0,1,0,0,0,0,0.608,80.8,0,عضوي سالب
0.0,25.0,1,0,1,1,0,0,0.688,44.6,0,جيران طبيون
62.4,170.0,1,0,0,0,1,0,0.878,90.5,1,عضوي موجب
5315.9,2868241.0,1,0,1,0,0,0,0.608,75.7,0,عضوي سالب
2541.2,1240595.0,1,0,0,1,0,0,0.269,35.3,0,عضوي سالب
15.8,92.0,1,0,0,0,0,0,0.752,43.8,1,عضوي موجب
57.2,339.0,1,0,0,0,1,0,0.787,51.5,1,عضوي موجب
0.0,151.0,1,0,0,0,0,0,0.833,83.6,1,عضوي موجب
4305.4,618078.0,0,1,0,0,0,0,0.824,53.6,0,عضوي سالب
68.9,11.0,1,0,1,0,0,0,0.734,52.6,1,عضوي موجب
0.0,41.0,1,0,0,0,1,0,0.835,50.7,1,عضوي موجب
0.0,191.0,1,0,0,0,0,0,0.841,73.6,1,عضوي موجب
0.0,18.0,1,0,0,0,0,0,0.527,95.0,1,عضوي موجب
0.0,37.0,1,0,0,0,0,0,0.796,53.0,1,عضوي موجب
3116.8,1801151.0,0,1,0,0,1,0,0.732,66.7,0,عضوي سالب
4246.0,983736.0,0,1,0,0,0,0,0.687,44.8,0,عضوي سالب
0.0,92.0,1,0,1,1,0,0,0.824,51.2,0,جيران طبيون
0.0,32.0,1,0,0,0,0,0,0.833,72.2,1,عضوي موجب
22.4,144.0,1,0,0,0,1,0,0.695,59.1,1,عضوي موجب
4565.6,16468979.0,0,1,0,0,0,0,0.672,90.2,0,عضوي سالب
0.0,146.0,1,0,0,0,1,0,0.821,54.5,1,عضوي موجب
50.2,187.0,1,0,0,0,0,0,0.789,28.8,1,عضوي موجب
263.4,248.0,0,1,0,0,0,0,0.624,28.8,0,حريق+طبي مستقلان
0.0,275.0,1,0,0,0,0,0,0.628,58.1,1,عضوي موجب
180.4,353.0,1,0,0,0,0,0,0.882,87.4,1,تشتت واسع
78.1,266.0,1,0,0,0,0,0,0.775,78.9,1,عضوي موجب
6258.5,3592620.0,0,1,0,1,0,0,0.235,34.3,0,عضوي مع كاذب
0.0,80.0,1,0,1,1,0,0,0.771,52.8,0,جيران طبيون
8019.8,6909618.0,0,1,0,1,0,0,0.833,93.8,0,عضوي سالب
2530.4,4999870.0,0,0,0,0,1,0,0.514,48.4,0,عضوي سالب
0.0,90.0,1,0,0,0,0,0,0.734,49.1,1,عضوي موجب
3519.5,15904298.0,0,1,0,0,0,0,0.698,43.4,0,عضوي سالب
6.2,29.0,1,0,1,0,0,0,0.891,53.9,1,عضوي موجب
2175.8,7646681.0,1,0,1,1,0,0,0.799,34.8,0,عضوي سالب
429.5,6.0,1,0,0,0,0,0,0.769,85.3,1,تشتت واسع
79.6,93.0,1,0,0,0,1,0,0.911,54.0,1,عضوي موجب
0.0,2085.1,1,0,0,0,0,0,0.721,32.2,0,نفس المكان بفاصل زمني
127.8,22.0,0,1,0,1,0,0,0.642,59.9,0,حريق+طبي مستقلان
97.4,59.0,1,0,0,0,0,0,0.674,53.0,1,عضوي موجب
0.0,238.0,1,0,0,0,0,0,0.616,32.7,1,حريق+طبي مستقلان
4.2,91.0,1,0,0,0,0,0,0.639,51.0,1,عضوي موجب
0.0,196.0,1,0,0,0,0,0,0.863,25.7,1,حريق+طبي مستقلان
4427.0,10361994.0,0,0,0,0,0,0,0.443,90.0,0,عضوي سالب
113.5,235.0,1,0,0,0,0,0,0.586,66.7,1,عضوي موجب
50.1,18.0,1,0,0,0,0,0,0.712,77.4,1,عضوي موجب
4994.0,7225439.0,1,0,0,0,1,0,0.702,66.4,0,عضوي سالب
34.8,334.0,0,1,0,1,0,0,0.825,25.1,1,انفجار مركب
30.6,304.0,1,0,0,0,0,0,0.643,35.4,1,انفجار مركب
9430.0,3516472.0,1,0,0,0,0,0,0.934,26.3,0,عضوي سالب
79.8,253.0,1,0,0,0,0,0,0.837,50.0,1,عضوي موجب
0.0,219.0,1,0,0,0,0,0,0.669,69.5,1,عضوي موجب
37.6,19.0,1,0,0,0,1,0,0.738,52.3,1,عضوي موجب
6130.3,674478.0,1,0,1,1,0,0,0.865,46.6,0,عضوي سالب
33.1,148.0,1,0,0,0,1,0,0.664,63.3,1,عضوي موجب
5314.7,3924276.0,1,0,0,0,1,0,0.715,33.5,0,عضوي سالب
0.0,47.0,1,0,0,0,0,0,0.421,80.4,1,عضوي موجب
286.9,1.0,0,1,0,0,0,0,0.747,46.7,0,حريق+طبي مستقلان
4087.9,4879207.0,0,1,0,0,0,0,0.707,70.4,0,عضوي سالب
69.9,86.0,1,0,0,0,0,0,0.681,71.0,1,عضوي موجب
25.1,348.0,1,0,0,0,0,0,0.679,38.4,1,عضوي موجب
42.8,347.0,1,0,1,0,0,0,0.761,40.7,1,انفجار مركب
1407.7,1412309.0,0,1,0,0,0,0,0.83,55.4,0,عضوي سالب
18.9,1416.5,1,0,0,0,0,0,0.604,37.2,0,نفس المكان بفاصل زمني
0.0,128.0,1,0,0,0,0,0,0.634,32.2,1,نفس المكان بفاصل زمني
1.6,46.0,1,0,0,0,0,0,0.772,52.5,1,عضوي موجب
17.9,146.0,1,0,0,0,0,0,0.76,28.3,1,عضوي موجب
5485.1,16445582.0,0,1,0,1,0,0,0.458,41.7,0,عضوي سالب
0.0,43.0,1,0,0,0,0,0,0.554,84.4,1,عضوي موجب
6355.0,17376990.0,1,0,1,1,0,0,0.525,22.1,0,عضوي سالب
5133.3,27339274.0,0,0,0,0,0,0,0.756,35.7,0,عضوي سالب
0.0,10.0,1,0,1,1,0,0,0.672,53.2,0,جيران طبيون
8.2,92.0,1,0,0,0,0,0,0.726,37.2,1,عضوي موجب
9080.0,9909440.0,0,1,0,0,0,0,0.65,40.8,0,عضوي سالب
365.9,27468566.0,1,0,0,0,0,0,0.527,77.2,0,عضوي مع كاذب
0.0,224.0,1,0,0,0,0,0,0.835,40.5,1,عضوي موجب
0.0,145.0,1,0,0,0,1,1,0.9,16.2,1,عضوي موجب
61.4,160.0,1,0,0,0,1,0,0.674,20.6,1,مشاهدون بعيدون
284.6,64.0,0,1,0,1,0,0,0.813,21.5,0,حريق+طبي مستقلان
0.0,316.0,1,0,0,0,0,0,0.685,75.4,1,عضوي موجب
357.9,63.0,1,0,0,0,0,0,0.75,66.7,1,مشاهدون بعيدون
0.0,39.0,1,0,0,0,0,0,0.747,62.1,1,حريقان متجاوران
127.5,229.0,1,0,0,0,0,0,0.708,89.2,1,تشتت واسع
45.3,21.0,1,0,1,0,1,0,0.637,65.9,1,عضوي موجب
64.7,248.0,1,0,0,0,0,0,0.707,67.9,1,عضوي موجب
6.1,288.0,1,0,0,0,1,0,0.812,35.7,1,مشاهدون بعيدون
5454.5,22316364.0,0,1,0,0,1,0,0.102,60.6,0,عضوي مع كاذب
0.0,467.2,1,0,0,0,0,0,0.877,55.7,1,مبلغ متأخر
5672.1,13822904.0,1,0,1,1,0,0,0.74,26.1,0,عضوي سالب
0.0,193.0,1,0,0,0,0,0,0.821,34.0,1,عضوي موجب
0.0,57.0,0,1,0,1,0,0,0.691,56.0,1,انفجار مركب
6.2,333.0,1,0,0,0,0,0,0.606,89.3,1,تشتت واسع
70.8,215.0,1,0,0,0,0,0,0.645,83.3,1,تشتت واسع
82.8,9.0,0,1,0,0,0,0,0.664,40.9,1,انفجار مركب
45.9,11.0,1,0,0,0,0,0,0.712,61.4,1,عضوي موجب
0.0,2082.2,1,0,0,0,0,0,0.702,28.3,0,نفس المكان بفاصل زمني
763.6,3031.5,0,1,0,0,0,1,0.622,40.6,0,نفس المستخدم حادثان
0.0,56.0,1,0,1,1,0,0,0.814,64.7,0,جيران طبيون
172.7,181.0,1,0,0,0,0,0,0.612,68.6,1,تشتت واسع
0.0,650.4,1,0,0,0,0,0,0.62,44.9,1,مبلغ متأخر
25.5,9.0,1,0,0,0,1,0,0.743,50.0,1,مشاهدون بعيدون
199.6,230.0,1,0,0,0,1,0,0.805,53.5,1,مشاهدون بعيدون
13.6,184.0,1,0,0,0,1,0,0.943,41.4,1,عضوي موجب
7.6,98.0,1,0,1,0,0,0,0.837,71.0,1,عضوي موجب
0.0,15.0,1,0,0,0,0,0,0.821,61.5,1,عضوي موجب
74.3,85.0,1,0,0,0,1,0,0.59,49.3,1,عضوي موجب
0.0,113.0,1,0,0,0,0,0,0.463,79.4,1,عضوي موجب
64.7,637.0,1,0,0,0,0,0,0.807,27.3,1,مبلغ متأخر
0.0,441.0,1,0,0,0,0,0,0.347,68.6,1,عضوي موجب
74.1,278.0,1,0,0,0,1,0,0.628,71.4,1,عضوي موجب
0.0,216.0,1,0,0,0,1,0,0.687,47.6,1,عضوي موجب
1415.1,6385673.0,0,1,0,0,1,0,0.365,43.6,0,عضوي سالب
0.0,1272.2,1,0,0,0,0,0,0.699,48.0,1,مبلغ متأخر
0.0,1046.2,1,0,0,0,0,0,0.638,41.7,1,مبلغ متأخر
103.0,389.0,1,0,0,0,1,0,0.72,77.2,1,عضوي موجب
19.4,391.0,1,0,0,0,1,0,0.737,58.4,1,عضوي موجب
0.0,134.0,1,0,0,0,0,0,0.824,65.0,1,انفجار مركب
0.0,35.0,1,0,1,1,0,0,0.811,36.3,0,جيران طبيون
0.0,10.0,1,0,1,1,0,0,0.685,59.1,0,جيران طبيون
0.0,217.0,1,0,1,0,0,0,0.683,55.6,1,عضوي موجب
49.6,127.0,1,0,0,0,0,0,0.86,53.6,1,عضوي موجب
5498.3,4160396.0,0,1,0,1,0,0,0.635,32.7,0,عضوي سالب
2202.9,14405110.0,0,0,0,0,1,0,0.748,50.0,0,عضوي سالب
0.0,861.7,1,0,0,0,0,0,0.669,46.4,0,نفس المكان بفاصل زمني
256.4,41.0,0,1,0,0,0,0,0.723,22.8,0,حريق+طبي مستقلان
66.0,118.0,1,0,0,0,0,0,0.683,70.9,1,عضوي موجب
7328.4,1961099.0,0,0,0,0,0,0,0.861,49.1,0,عضوي سالب
20.7,56.0,1,0,0,0,0,0,0.82,24.0,1,عضوي موجب
1851.2,9958877.0,0,1,0,0,0,0,0.796,66.8,0,عضوي سالب
509.2,45.0,1,0,0,0,0,0,0.798,47.9,0,حريقان متجاوران
5928.7,21691568.0,0,0,0,0,0,0,0.83,73.9,0,عضوي سالب
0.0,40.0,1,0,1,1,0,1,0.827,24.6,1,عضوي موجب
0.0,6.0,1,0,0,0,0,0,0.824,27.9,1,عضوي موجب
59.6,49.0,0,1,0,0,0,0,0.621,37.7,1,انفجار مركب
318.6,3447.5,0,1,0,0,0,1,0.643,40.3,0,نفس المستخدم حادثان
483.8,119.0,1,0,0,0,0,0,0.637,20.8,0,حريقان متجاوران
524.9,8.0,1,0,0,0,0,0,0.65,40.2,0,حريقان متجاوران
303.8,71.0,1,0,0,0,0,0,0.83,73.9,1,تشتت واسع
3544.8,15828971.0,1,0,1,1,0,0,0.8,91.0,0,عضوي سالب
102.1,30.0,1,0,0,0,1,0,0.784,15.5,1,عضوي موجب
34.1,166.0,1,0,0,0,0,0,0.705,57.6,1,عضوي موجب
7633.5,23718692.0,1,0,1,1,0,0,0.827,48.3,0,عضوي سالب
0.0,133.0,1,0,0,0,1,0,0.497,85.1,1,عضوي موجب
24.0,180.0,1,0,0,0,0,0,0.669,55.3,1,عضوي موجب
575.6,7.0,1,0,0,0,0,0,0.927,77.9,1,تشتت واسع
5974.9,2543788.0,0,0,0,0,0,0,0.327,27.1,0,عضوي مع كاذب
0.0,168.0,0,1,0,0,0,0,0.679,37.7,1,انفجار مركب
3827.3,15819192.0,0,1,0,0,1,0,0.83,74.6,0,عضوي سالب
3013.9,16493937.0,0,0,0,0,0,0,0.527,97.1,0,عضوي سالب
0.0,251.0,0,1,0,0,0,0,0.607,42.0,1,انفجار مركب
35.6,196.0,1,0,0,0,1,0,0.787,67.0,1,عضوي موجب
49.2,374.0,1,0,0,0,1,0,0.669,62.4,1,عضوي موجب
297.9,167.0,1,0,0,0,0,0,0.704,29.5,1,مشاهدون بعيدون
0.0,68.0,1,0,0,0,0,0,0.62,61.7,1,عضوي موجب
5.8,45.0,1,0,0,0,1,0,0.828,33.5,1,عضوي موجب
0.0,1771.0,1,0,0,0,0,0,0.775,60.9,0,نفس المكان بفاصل زمني
9.4,277.0,1,0,0,0,1,0,0.55,49.4,1,عضوي موجب
14.4,191.0,0,1,0,0,0,0,0.627,26.8,1,انفجار مركب
7652.6,4222259.0,0,1,0,0,0,0,0.498,53.6,0,عضوي سالب
0.0,74.0,1,0,0,0,1,0,0.734,21.7,1,عضوي موجب
56.2,322.0,1,0,0,0,1,0,0.854,41.9,1,عضوي موجب
127.7,179.0,1,0,0,0,1,0,0.742,23.4,1,عضوي موجب
4963.9,1763685.0,0,1,0,0,0,0,0.794,36.7,0,عضوي سالب
0.0,38.0,1,0,1,1,0,0,0.783,73.2,0,جيران طبيون
68.6,106.0,1,0,0,0,0,0,0.616,67.2,1,عضوي موجب
52.8,117.0,0,1,0,0,0,0,0.716,41.6,1,انفجار مركب
34.4,257.0,1,0,0,0,0,0,0.622,63.8,1,انفجار مركب
1006.1,8249609.0,0,0,0,0,0,0,0.347,65.0,0,عضوي سالب
0.0,1264.2,1,0,0,0,0,0,0.699,66.6,1,مبلغ متأخر
70.7,104.0,1,0,1,0,0,0,0.79,71.1,1,عضوي موجب
35.2,107.0,1,0,0,0,1,0,0.719,68.1,1,عضوي موجب
403.1,36.0,1,0,0,0,0,0,0.91,85.5,1,تشتت واسع
6065.7,13709849.0,0,0,0,0,1,0,0.718,13.3,0,عضوي سالب
29.9,71.0,1,0,0,0,0,0,0.876,60.8,1,عضوي موجب
234.8,333.0,1,0,0,0,0,0,0.795,47.3,0,حريقان متجاوران
11916.0,27996715.0,0,0,0,0,0,0,0.646,59.0,0,عضوي سالب
32.4,429.0,1,0,0,0,1,0,0.766,47.5,1,عضوي موجب
439.2,115.0,1,0,0,0,0,0,0.869,65.9,1,تشتت واسع
30.6,341.0,1,0,0,1,0,0,0.65,43.2,1,عضوي موجب
281.0,159.0,1,0,0,0,0,0,0.716,88.0,1,تشتت واسع
13.4,245.0,1,0,0,0,0,0,0.674,35.8,1,عضوي موجب
2079.6,2185683.0,0,1,0,0,0,0,0.777,21.7,0,عضوي سالب
7290.8,2651996.0,0,1,0,0,0,0,0.703,59.9,0,عضوي سالب
2268.9,13936361.0,0,1,0,0,0,0,0.629,54.7,0,عضوي سالب
440.5,91.0,1,0,0,0,0,0,0.85,36.9,0,حريقان متجاوران
2.5,312.0,1,0,1,0,0,0,0.409,68.6,1,عضوي موجب
17.3,1948.2,1,0,0,0,0,0,0.626,29.9,0,نفس المكان بفاصل زمني
6.9,109.0,1,0,0,0,0,0,0.655,33.2,1,حريق+طبي مستقلان
